x,y,z
283.5,347.5,27.425882352941176
284.5,348.5,27.062117647058827
285.5,349.5,26.698352941176474
286.5,350.5,26.33458823529412
287.5,351.5,25.970823529411764
287.5,352.5,25.970823529411764
288.5,353.5,25.607058823529414
289.5,354.5,25.243294117647057
290.5,355.5,25.243294117647057
290.5,356.5,25.243294117647057
290.5,357.5,25.243294117647057
290.5,358.5,25.243294117647057
291.5,359.5,25.243294117647057
292.5,360.5,25.243294117647057
293.5,361.5,25.243294117647057
293.5,362.5,25.243294117647057
294.5,363.5,25.243294117647057
295.5,364.5,25.243294117647057
296.5,365.5,25.243294117647057
297.5,365.5,25.243294117647057
298.5,365.5,25.243294117647057
299.5,365.5,25.243294117647057
300.5,365.5,25.243294117647057
301.5,365.5,25.243294117647057
302.5,365.5,25.243294117647057
303.5,365.5,25.243294117647057
304.5,365.5,25.243294117647057
305.5,365.5,25.243294117647057
306.5,365.5,25.243294117647057
307.5,365.5,25.243294117647057
308.5,365.5,25.243294117647057
309.5,365.5,25.243294117647057
310.5,365.5,25.243294117647057
311.5,365.5,24.879529411764707
312.5,365.5,24.879529411764707
313.5,365.5,24.879529411764707
314.5,365.5,24.879529411764707
315.5,365.5,24.879529411764707
316.5,366.5,24.879529411764707
317.5,367.5,24.879529411764707
318.5,368.5,24.879529411764707
319.5,369.5,24.879529411764707
320.5,369.5,24.879529411764707
321.5,370.5,24.879529411764707
322.5,371.5,24.879529411764707
323.5,372.5,24.879529411764707
324.5,373.5,24.879529411764707
324.5,374.5,24.879529411764707
324.5,375.5,24.879529411764707
324.5,376.5,24.879529411764707
324.5,377.5,24.879529411764707
325.5,378.5,24.879529411764707
326.5,379.5,24.879529411764707
327.5,380.5,24.879529411764707
328.5,381.5,24.879529411764707
329.5,382.5,24.879529411764707
330.5,383.5,24.879529411764707
330.5,384.5,24.879529411764707
330.5,385.5,24.879529411764707
330.5,386.5,24.879529411764707
331.5,387.5,24.879529411764707
331.5,388.5,24.879529411764707
331.5,389.5,24.879529411764707
332.5,390.5,24.879529411764707
333.5,390.5,24.879529411764707
334.5,391.5,24.879529411764707
335.5,392.5,24.515764705882354
336.5,393.5,24.879529411764707
337.5,394.5,24.879529411764707
338.5,395.5,24.879529411764707
339.5,395.5,24.879529411764707
340.5,395.5,24.879529411764707
341.5,396.5,24.879529411764707
342.5,397.5,24.879529411764707
343.5,398.5,24.879529411764707
344.5,399.5,24.515764705882354
345.5,400.5,24.879529411764707
345.5,401.5,24.879529411764707
